pabuc,
pahalan,bu3helebo1
pahalılaş,bu3helyleso3
palazla,bu3elero1le
parala,bu3erele
paralan,bu3erelebo1
parçala,bu3erxu3ele
parçalan,bu3erxu3elebo1
parçalat,bu3erxu3elebo2
parla,bu3erle
parlat,bu3erlebo2
paslan,bu3eslebo1
pastala,bu3esbo2ele
patakla,bu3ebo2efo2le
patla,bu3ebo2le
patlat,bu3ebo2lebo2
payla,bu3eyle
paylaş,bu3eyleso3
paylaşdır,bu3eyleso3dyr
pazarlaş,bu3ero1erleso3
pehpehle,bu3h||h||bu3h||hlh||
pekiş,bu3kyso3
pekiştir,bu3kyso3dyr
pelteklen,bu3lbo2sklh||bo1
peltekleş,bu3lbo2sklh||so3
pençele,bu3bo1xu3h||lh||
pençeleş,bu3bo1xu3h||lh||so3
pepele,bu3h||bu3h||lh||
perçinle,bu3rxu3ybo1lh||
perdahla,bu3rdexle
perdele,bu3rdh||lh||
perdelen,bu3rdh||lh||bo1
pergelle,bu3rko7lh||
peyle,bu3ylh||
peylen,bu3ylh||bo1
peyleş,bu3ylh||so3
peynirlen,bu3ybo1yrlh||bo1
pıhtılan,bu3xo1bo2ylebo1
pıhtılaş,bu3xo1bo2yleso3
pıhtılaştır,bu3xo1bo2yleso3dyr
pıhtılat,bu3xo1bo2ylebo2
pinekle,bu3ybo1klh||
pintilen,bu3ybo1bo2ylh||bo1
pintileş,bu3ybo1bo2ylh||so3
pirelen,bu3yrh||lh||bo1
pişir,bu3yso3yr
pişirt,bu3yso3yrbo2
pisle,bu3yslh||
pislen,bu3yslh||bo1
pisleş,bu3yslh||so3
pislet,bu3yslh||bo2
pohpohla,bu3wh||bu3whle
pörsü,bu3wrsw
porsu,bu3wzw
pörsüt,bu3wrswbo2
posalan,bu3wzelebo1
poyrazla,bu3wyrero1le
pürüzlen,bu3wrwro1lh||bo1
püskür,bu3wskwr
püskürt,bu3wskwrbo2
puslan,bu3wzlebo1
